county_name,county_code,year,source_desc,short_desc,unit_desc,sector_desc,group_desc,commodity_desc,domain_desc,domaincat_desc,value,value_num,censored,ch2_tables,ch2_table_name
ANCHORAGE,020,2007,CENSUS,DEPRECIATION - OPERATIONS WITH EXPENSE,OPERATIONS,ECONOMICS,EXPENSES,DEPRECIATION,TOTAL,NOT SPECIFIED,114,114,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2012,CENSUS,DEPRECIATION - OPERATIONS WITH EXPENSE,OPERATIONS,ECONOMICS,EXPENSES,DEPRECIATION,TOTAL,NOT SPECIFIED,117,117,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2017,CENSUS,DEPRECIATION - OPERATIONS WITH EXPENSE,OPERATIONS,ECONOMICS,EXPENSES,DEPRECIATION,TOTAL,NOT SPECIFIED,140,140,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2022,CENSUS,DEPRECIATION - OPERATIONS WITH EXPENSE,OPERATIONS,ECONOMICS,EXPENSES,DEPRECIATION,TOTAL,NOT SPECIFIED,261,261,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,1997,CENSUS,"EXPENSE TOTALS, OPERATING - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,EXPENSE TOTALS,TOTAL,NOT SPECIFIED,222,222,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2002,CENSUS,"EXPENSE TOTALS, OPERATING - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,EXPENSE TOTALS,TOTAL,NOT SPECIFIED,251,251,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2007,CENSUS,"EXPENSE TOTALS, OPERATING - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,EXPENSE TOTALS,TOTAL,NOT SPECIFIED,278,278,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2012,CENSUS,"EXPENSE TOTALS, OPERATING - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,EXPENSE TOTALS,TOTAL,NOT SPECIFIED,291,291,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2017,CENSUS,"EXPENSE TOTALS, OPERATING - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,EXPENSE TOTALS,TOTAL,NOT SPECIFIED,350,350,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2022,CENSUS,"EXPENSE TOTALS, OPERATING - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,EXPENSE TOTALS,TOTAL,NOT SPECIFIED,401,401,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2022,CENSUS,"EXPENSE TOTALS, OPERATING, PAID BY LANDLORD - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,EXPENSE TOTALS,TOTAL,NOT SPECIFIED,NA,NA,TRUE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2022,CENSUS,"EXPENSE TOTALS, OPERATING, PAID BY LANDLORD - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,EXPENSE TOTALS,TOTAL,NOT SPECIFIED,2,2,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,1997,CENSUS,"FEED - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,FEED,TOTAL,NOT SPECIFIED,1661000,1661000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2002,CENSUS,"FEED - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,FEED,TOTAL,NOT SPECIFIED,2451000,2451000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2007,CENSUS,"FEED - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,FEED,TOTAL,NOT SPECIFIED,1959000,1959000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2012,CENSUS,"FEED - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,FEED,TOTAL,NOT SPECIFIED,2380000,2380000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2017,CENSUS,"FEED - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,FEED,TOTAL,NOT SPECIFIED,3517000,3517000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2022,CENSUS,"FEED - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,FEED,TOTAL,NOT SPECIFIED,3034000,3034000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,1997,CENSUS,FEED - OPERATIONS WITH EXPENSE,OPERATIONS,ECONOMICS,EXPENSES,FEED,TOTAL,NOT SPECIFIED,99,99,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2002,CENSUS,FEED - OPERATIONS WITH EXPENSE,OPERATIONS,ECONOMICS,EXPENSES,FEED,TOTAL,NOT SPECIFIED,137,137,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2007,CENSUS,FEED - OPERATIONS WITH EXPENSE,OPERATIONS,ECONOMICS,EXPENSES,FEED,TOTAL,NOT SPECIFIED,134,134,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2012,CENSUS,FEED - OPERATIONS WITH EXPENSE,OPERATIONS,ECONOMICS,EXPENSES,FEED,TOTAL,NOT SPECIFIED,152,152,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2017,CENSUS,FEED - OPERATIONS WITH EXPENSE,OPERATIONS,ECONOMICS,EXPENSES,FEED,TOTAL,NOT SPECIFIED,156,156,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2022,CENSUS,FEED - OPERATIONS WITH EXPENSE,OPERATIONS,ECONOMICS,EXPENSES,FEED,TOTAL,NOT SPECIFIED,177,177,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,1997,CENSUS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,FERTILIZER TOTALS,TOTAL,NOT SPECIFIED,662000,662000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2002,CENSUS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,FERTILIZER TOTALS,TOTAL,NOT SPECIFIED,754000,754000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2007,CENSUS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,FERTILIZER TOTALS,TOTAL,NOT SPECIFIED,989000,989000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2012,CENSUS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,FERTILIZER TOTALS,TOTAL,NOT SPECIFIED,1355000,1355000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2017,CENSUS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,FERTILIZER TOTALS,TOTAL,NOT SPECIFIED,1172000,1172000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2022,CENSUS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,FERTILIZER TOTALS,TOTAL,NOT SPECIFIED,1462000,1462000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,1997,CENSUS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,FERTILIZER TOTALS,TOTAL,NOT SPECIFIED,144,144,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2002,CENSUS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,FERTILIZER TOTALS,TOTAL,NOT SPECIFIED,144,144,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2007,CENSUS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,FERTILIZER TOTALS,TOTAL,NOT SPECIFIED,169,169,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2012,CENSUS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,FERTILIZER TOTALS,TOTAL,NOT SPECIFIED,157,157,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2017,CENSUS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,FERTILIZER TOTALS,TOTAL,NOT SPECIFIED,180,180,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2022,CENSUS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,FERTILIZER TOTALS,TOTAL,NOT SPECIFIED,164,164,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,1997,CENSUS,"FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,FUELS,TOTAL,NOT SPECIFIED,892000,892000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2002,CENSUS,"FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,FUELS,TOTAL,NOT SPECIFIED,1060000,1060000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2007,CENSUS,"FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,FUELS,TOTAL,NOT SPECIFIED,1782000,1782000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2012,CENSUS,"FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,FUELS,TOTAL,NOT SPECIFIED,2212000,2212000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2017,CENSUS,"FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,FUELS,TOTAL,NOT SPECIFIED,1513000,1513000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2022,CENSUS,"FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,FUELS,TOTAL,NOT SPECIFIED,2401000,2401000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,1997,CENSUS,"FUELS, INCL LUBRICANTS - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,FUELS,TOTAL,NOT SPECIFIED,201,201,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2002,CENSUS,"FUELS, INCL LUBRICANTS - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,FUELS,TOTAL,NOT SPECIFIED,233,233,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2007,CENSUS,"FUELS, INCL LUBRICANTS - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,FUELS,TOTAL,NOT SPECIFIED,271,271,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2012,CENSUS,"FUELS, INCL LUBRICANTS - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,FUELS,TOTAL,NOT SPECIFIED,269,269,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2017,CENSUS,"FUELS, INCL LUBRICANTS - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,FUELS,TOTAL,NOT SPECIFIED,328,328,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2022,CENSUS,"FUELS, INCL LUBRICANTS - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,FUELS,TOTAL,NOT SPECIFIED,385,385,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,1997,CENSUS,"INTEREST - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,INTEREST,TOTAL,NOT SPECIFIED,591000,591000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2002,CENSUS,"INTEREST - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,INTEREST,TOTAL,NOT SPECIFIED,490000,490000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2007,CENSUS,"INTEREST - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,INTEREST,TOTAL,NOT SPECIFIED,918000,918000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2012,CENSUS,"INTEREST - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,INTEREST,TOTAL,NOT SPECIFIED,1013000,1013000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2017,CENSUS,"INTEREST - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,INTEREST,TOTAL,NOT SPECIFIED,621000,621000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2022,CENSUS,"INTEREST - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,INTEREST,TOTAL,NOT SPECIFIED,533000,533000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,1997,CENSUS,INTEREST - OPERATIONS WITH EXPENSE,OPERATIONS,ECONOMICS,EXPENSES,INTEREST,TOTAL,NOT SPECIFIED,99,99,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2002,CENSUS,INTEREST - OPERATIONS WITH EXPENSE,OPERATIONS,ECONOMICS,EXPENSES,INTEREST,TOTAL,NOT SPECIFIED,89,89,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2007,CENSUS,INTEREST - OPERATIONS WITH EXPENSE,OPERATIONS,ECONOMICS,EXPENSES,INTEREST,TOTAL,NOT SPECIFIED,69,69,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2012,CENSUS,INTEREST - OPERATIONS WITH EXPENSE,OPERATIONS,ECONOMICS,EXPENSES,INTEREST,TOTAL,NOT SPECIFIED,81,81,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2017,CENSUS,INTEREST - OPERATIONS WITH EXPENSE,OPERATIONS,ECONOMICS,EXPENSES,INTEREST,TOTAL,NOT SPECIFIED,64,64,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2022,CENSUS,INTEREST - OPERATIONS WITH EXPENSE,OPERATIONS,ECONOMICS,EXPENSES,INTEREST,TOTAL,NOT SPECIFIED,73,73,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,1997,CENSUS,"INTEREST, NON-REAL ESTATE - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,INTEREST,TOTAL,NOT SPECIFIED,173000,173000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2002,CENSUS,"INTEREST, NON-REAL ESTATE - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,INTEREST,TOTAL,NOT SPECIFIED,165000,165000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2007,CENSUS,"INTEREST, NON-REAL ESTATE - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,INTEREST,TOTAL,NOT SPECIFIED,124000,124000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2012,CENSUS,"INTEREST, NON-REAL ESTATE - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,INTEREST,TOTAL,NOT SPECIFIED,435000,435000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2017,CENSUS,"INTEREST, NON-REAL ESTATE - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,INTEREST,TOTAL,NOT SPECIFIED,69000,69000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2022,CENSUS,"INTEREST, NON-REAL ESTATE - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,INTEREST,TOTAL,NOT SPECIFIED,182000,182000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,1997,CENSUS,"INTEREST, NON-REAL ESTATE - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,INTEREST,TOTAL,NOT SPECIFIED,49,49,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2002,CENSUS,"INTEREST, NON-REAL ESTATE - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,INTEREST,TOTAL,NOT SPECIFIED,59,59,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2007,CENSUS,"INTEREST, NON-REAL ESTATE - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,INTEREST,TOTAL,NOT SPECIFIED,37,37,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2012,CENSUS,"INTEREST, NON-REAL ESTATE - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,INTEREST,TOTAL,NOT SPECIFIED,42,42,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2017,CENSUS,"INTEREST, NON-REAL ESTATE - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,INTEREST,TOTAL,NOT SPECIFIED,29,29,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2022,CENSUS,"INTEREST, NON-REAL ESTATE - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,INTEREST,TOTAL,NOT SPECIFIED,43,43,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,1997,CENSUS,"INTEREST, REAL ESTATE - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,INTEREST,TOTAL,NOT SPECIFIED,418000,418000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2002,CENSUS,"INTEREST, REAL ESTATE - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,INTEREST,TOTAL,NOT SPECIFIED,325000,325000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2007,CENSUS,"INTEREST, REAL ESTATE - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,INTEREST,TOTAL,NOT SPECIFIED,794000,794000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2012,CENSUS,"INTEREST, REAL ESTATE - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,INTEREST,TOTAL,NOT SPECIFIED,578000,578000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2017,CENSUS,"INTEREST, REAL ESTATE - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,INTEREST,TOTAL,NOT SPECIFIED,552000,552000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2022,CENSUS,"INTEREST, REAL ESTATE - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,INTEREST,TOTAL,NOT SPECIFIED,350000,350000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,1997,CENSUS,"INTEREST, REAL ESTATE - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,INTEREST,TOTAL,NOT SPECIFIED,76,76,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2002,CENSUS,"INTEREST, REAL ESTATE - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,INTEREST,TOTAL,NOT SPECIFIED,42,42,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2007,CENSUS,"INTEREST, REAL ESTATE - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,INTEREST,TOTAL,NOT SPECIFIED,56,56,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2012,CENSUS,"INTEREST, REAL ESTATE - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,INTEREST,TOTAL,NOT SPECIFIED,60,60,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2017,CENSUS,"INTEREST, REAL ESTATE - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,INTEREST,TOTAL,NOT SPECIFIED,53,53,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2022,CENSUS,"INTEREST, REAL ESTATE - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,INTEREST,TOTAL,NOT SPECIFIED,46,46,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,1997,CENSUS,"LABOR, CONTRACT - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,LABOR,TOTAL,NOT SPECIFIED,126000,126000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2002,CENSUS,"LABOR, CONTRACT - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,LABOR,TOTAL,NOT SPECIFIED,342000,342000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2007,CENSUS,"LABOR, CONTRACT - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,LABOR,TOTAL,NOT SPECIFIED,647000,647000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2012,CENSUS,"LABOR, CONTRACT - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,LABOR,TOTAL,NOT SPECIFIED,343000,343000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2017,CENSUS,"LABOR, CONTRACT - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,LABOR,TOTAL,NOT SPECIFIED,819000,819000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2022,CENSUS,"LABOR, CONTRACT - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,LABOR,TOTAL,NOT SPECIFIED,772000,772000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,1997,CENSUS,"LABOR, CONTRACT - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,LABOR,TOTAL,NOT SPECIFIED,30,30,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2002,CENSUS,"LABOR, CONTRACT - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,LABOR,TOTAL,NOT SPECIFIED,40,40,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2007,CENSUS,"LABOR, CONTRACT - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,LABOR,TOTAL,NOT SPECIFIED,23,23,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2012,CENSUS,"LABOR, CONTRACT - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,LABOR,TOTAL,NOT SPECIFIED,20,20,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2017,CENSUS,"LABOR, CONTRACT - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,LABOR,TOTAL,NOT SPECIFIED,31,31,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2022,CENSUS,"LABOR, CONTRACT - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,LABOR,TOTAL,NOT SPECIFIED,43,43,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,1997,CENSUS,"LABOR, HIRED - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,LABOR,TOTAL,NOT SPECIFIED,103,103,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2002,CENSUS,"LABOR, HIRED - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,LABOR,TOTAL,NOT SPECIFIED,102,102,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2007,CENSUS,"LABOR, HIRED - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,LABOR,TOTAL,NOT SPECIFIED,94,94,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2012,CENSUS,"LABOR, HIRED - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,LABOR,TOTAL,NOT SPECIFIED,111,111,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2017,CENSUS,"LABOR, HIRED - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,LABOR,TOTAL,NOT SPECIFIED,125,125,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2022,CENSUS,"LABOR, HIRED - OPERATIONS WITH EXPENSE",OPERATIONS,ECONOMICS,EXPENSES,LABOR,TOTAL,NOT SPECIFIED,111,111,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,1997,CENSUS,"RENT, CASH, LAND & BUILDINGS - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,RENT,TOTAL,NOT SPECIFIED,164000,164000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2002,CENSUS,"RENT, CASH, LAND & BUILDINGS - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,RENT,TOTAL,NOT SPECIFIED,NA,NA,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2007,CENSUS,"RENT, CASH, LAND & BUILDINGS - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,RENT,TOTAL,NOT SPECIFIED,451000,451000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2012,CENSUS,"RENT, CASH, LAND & BUILDINGS - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,RENT,TOTAL,NOT SPECIFIED,277000,277000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2017,CENSUS,"RENT, CASH, LAND & BUILDINGS - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,RENT,TOTAL,NOT SPECIFIED,200000,200000,FALSE,3,Farm Production Expenses:  2022 and 2017
ANCHORAGE,020,2022,CENSUS,"RENT, CASH, LAND & BUILDINGS - EXPENSE, MEASURED IN $",$,ECONOMICS,EXPENSES,RENT,TOTAL,NOT SPECIFIED,518000,518000,FALSE,3,Farm Production Expenses:  2022 and 2017
